Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-01-06,PA003,London,Perth,Business Class,324.0,Yes,2,Dairy Free
2024-02-02,PA003,London,Perth,Business Class,578.4,Yes,2,Nut Free
2024-12-29,PA011,Perth,Tokyo,Business Class,273.59999999999997,Yes,3,Egg Free
2024-09-23,PA009,New York,Tokyo,Business Class,619.1999999999999,Yes,3,Vegetarian
2024-02-25,PA002,New York,London,Premium Economy,725.0,Yes,1,Vegetarian
2024-04-04,PA012,Tokyo,Perth,Economy,2420.0,Yes,2,Vegan
2024-04-27,PA001,London,New York,Premium Economy,1045.0,Yes,0,Nut Free
2024-05-15,PA007,New York,Perth,Premium Economy,850.0,Yes,2,Vegan
2024-09-28,PA010,Tokyo,New York,Business Class,396.0,Yes,3,
2024-01-22,PA007,New York,Perth,Economy,1350.0,Yes,3,Vegan
2024-03-18,PA004,Perth,London,Premium Economy,702.5,Yes,3,Vegan
2024-07-21,PA008,Perth,New York,First Class,543.0,Yes,2,Vegan
2024-07-15,PA012,Tokyo,Perth,Premium Economy,1422.5,Yes,2,Nut Free
2024-07-26,PA005,London,Tokyo,First Class,578.0,Yes,1,Dairy Free
2024-02-24,PA005,London,Tokyo,Premium Economy,1560.0,Yes,3,Dairy Free
2024-03-02,PA012,Tokyo,Perth,Business Class,271.2,Yes,3,Egg Free
2024-12-26,PA003,London,Perth,Premium Economy,787.5,Yes,2,Vegetarian
2024-04-07,PA006,Tokyo,London,Economy,2885.0,Yes,1,Dairy Free
2024-01-19,PA010,Tokyo,New York,Business Class,728.4,Yes,1,Dairy Free
2024-08-29,PA008,Perth,New York,First Class,366.0,Yes,1,
2024-11-12,PA002,New York,London,First Class,553.0,Yes,0,
2024-04-20,PA003,London,Perth,Business Class,654.0,Yes,0,Vegetarian
2024-10-14,PA007,New York,Perth,Economy,1170.0,Yes,3,Vegan
2024-09-14,PA004,Perth,London,Economy,2565.0,Yes,1,Dairy Free
2024-02-19,PA010,Tokyo,New York,Premium Economy,1297.5,Yes,2,
2024-08-17,PA009,New York,Tokyo,Economy,1125.0,Yes,0,Vegetarian
2024-10-08,PA005,London,Tokyo,First Class,239.0,Yes,3,
2024-04-04,PA011,Perth,Tokyo,Premium Economy,1457.5,Yes,0,
2024-05-20,PA003,London,Perth,Economy,1935.0,Yes,0,Vegan
2024-08-24,PA008,Perth,New York,Business Class,326.4,Yes,3,Dairy Free
2024-05-31,PA008,Perth,New York,First Class,601.0,Yes,3,Vegan
2024-02-18,PA011,Perth,Tokyo,Premium Economy,595.0,Yes,1,Nut Free
2024-08-17,PA005,London,Tokyo,Economy,1895.0,Yes,0,Egg Free
2024-03-27,PA001,London,New York,Economy,1630.0,Yes,1,Nut Free
2024-01-07,PA002,New York,London,Premium Economy,1227.5,Yes,3,Vegan
2024-07-09,PA001,London,New York,Business Class,351.59999999999997,Yes,3,Vegan
2024-01-16,PA010,Tokyo,New York,Business Class,777.6,Yes,3,Nut Free
2024-09-05,PA002,New York,London,First Class,267.0,Yes,3,Dairy Free
2024-01-02,PA010,Tokyo,New York,Business Class,572.4,Yes,0,Vegan
2024-11-16,PA011,Perth,Tokyo,Premium Economy,1180.0,Yes,0,
2024-02-10,PA012,Tokyo,Perth,Economy,1745.0,Yes,2,Vegan
2024-06-29,PA005,London,Tokyo,First Class,617.0,Yes,3,Nut Free
2024-03-10,PA002,New York,London,Premium Economy,725.0,Yes,1,Vegan
2024-08-19,PA010,Tokyo,New York,Business Class,452.4,Yes,0,Dairy Free
2024-10-14,PA010,Tokyo,New York,First Class,331.0,Yes,2,
2024-08-14,PA011,Perth,Tokyo,Economy,1355.0,Yes,0,Vegetarian
2024-09-29,PA007,New York,Perth,Economy,3460.0,Yes,3,
2024-06-21,PA005,London,Tokyo,First Class,238.0,Yes,3,Vegan
2024-01-03,PA004,Perth,London,First Class,620.0,Yes,2,
2024-11-30,PA004,Perth,London,Economy,3225.0,Yes,2,
2024-04-30,PA001,London,New York,Economy,2925.0,Yes,2,Vegetarian
2024-11-23,PA001,London,New York,Business Class,772.8,Yes,3,Dairy Free
2024-07-03,PA003,London,Perth,Premium Economy,555.0,Yes,2,Egg Free
2024-11-05,PA002,New York,London,Premium Economy,1030.0,Yes,1,Egg Free
2024-06-26,PA003,London,Perth,Business Class,241.2,Yes,2,Vegetarian
2024-03-16,PA005,London,Tokyo,Business Class,734.4,Yes,2,Vegan
2024-01-06,PA001,London,New York,Business Class,727.1999999999999,Yes,2,Nut Free
2024-01-26,PA004,Perth,London,First Class,524.0,Yes,0,Egg Free
2024-08-25,PA011,Perth,Tokyo,Economy,2985.0,Yes,1,Vegetarian
2024-10-11,PA005,London,Tokyo,Economy,1675.0,Yes,3,Vegetarian
2024-03-30,PA012,Tokyo,Perth,Business Class,272.4,Yes,3,
2024-02-06,PA002,New York,London,Business Class,589.1999999999999,Yes,1,Vegetarian
2024-08-01,PA006,Tokyo,London,Business Class,789.6,Yes,0,
2024-12-28,PA009,New York,Tokyo,Economy,2705.0,Yes,3,Dairy Free
2024-08-06,PA012,Tokyo,Perth,Business Class,442.8,Yes,3,Nut Free
2024-11-17,PA012,Tokyo,Perth,Premium Economy,1585.0,Yes,1,Vegetarian
2024-08-17,PA003,London,Perth,Business Class,532.8,Yes,2,Nut Free
2024-09-22,PA011,Perth,Tokyo,Economy,2035.0,Yes,0,Vegetarian
2024-10-24,PA003,London,Perth,Premium Economy,1037.5,Yes,1,Nut Free
2024-11-28,PA012,Tokyo,Perth,Business Class,588.0,Yes,2,Nut Free
2024-03-20,PA003,London,Perth,First Class,303.0,Yes,0,
2024-08-13,PA004,Perth,London,Business Class,606.0,Yes,2,Dairy Free
2024-03-01,PA008,Perth,New York,First Class,471.0,Yes,2,Nut Free
2024-05-22,PA004,Perth,London,First Class,670.0,Yes,0,Dairy Free
2024-02-29,PA008,Perth,New York,Business Class,387.59999999999997,Yes,2,Egg Free
2024-05-28,PA010,Tokyo,New York,Premium Economy,720.0,Yes,1,
2024-10-16,PA001,London,New York,Premium Economy,662.5,Yes,0,Egg Free
2024-12-17,PA007,New York,Perth,Economy,1295.0,Yes,1,Vegan
2024-07-26,PA009,New York,Tokyo,First Class,225.0,Yes,2,Vegan
2024-12-28,PA008,Perth,New York,Premium Economy,542.5,Yes,2,
2024-09-20,PA005,London,Tokyo,Economy,2355.0,Yes,3,Egg Free
2024-10-02,PA006,Tokyo,London,Business Class,706.8,Yes,1,Vegan
2024-04-02,PA003,London,Perth,First Class,667.0,Yes,1,Vegan
2024-02-09,PA010,Tokyo,New York,First Class,680.0,Yes,1,Egg Free
2024-09-03,PA009,New York,Tokyo,Business Class,369.59999999999997,Yes,2,Nut Free
2024-08-31,PA011,Perth,Tokyo,First Class,284.0,Yes,3,Egg Free
2024-01-21,PA001,London,New York,Business Class,552.0,Yes,3,Dairy Free
2024-08-10,PA006,Tokyo,London,First Class,234.0,Yes,3,Egg Free
2024-12-16,PA012,Tokyo,Perth,Premium Economy,552.5,Yes,2,Dairy Free
2024-04-04,PA002,New York,London,Business Class,304.8,Yes,0,Vegan
2024-10-13,PA009,New York,Tokyo,First Class,410.0,Yes,0,Dairy Free
2024-11-21,PA005,London,Tokyo,Economy,1665.0,Yes,0,Nut Free
2024-06-23,PA001,London,New York,Premium Economy,582.5,Yes,3,Nut Free
2024-09-06,PA011,Perth,Tokyo,Premium Economy,710.0,Yes,1,Vegetarian
2024-02-21,PA003,London,Perth,Business Class,436.8,Yes,0,Egg Free
2024-10-08,PA011,Perth,Tokyo,Premium Economy,1360.0,Yes,1,Dairy Free
2024-11-11,PA008,Perth,New York,Premium Economy,1332.5,Yes,3,Nut Free
2024-11-21,PA012,Tokyo,Perth,First Class,555.0,Yes,0,Nut Free
2024-06-08,PA009,New York,Tokyo,First Class,589.0,Yes,0,Vegan
2024-11-26,PA012,Tokyo,Perth,First Class,495.0,Yes,1,Dairy Free
2024-05-26,PA002,New York,London,Economy,3405.0,Yes,3,Vegetarian
2024-04-17,PA006,Tokyo,London,Business Class,550.8,Yes,2,Egg Free
2024-08-30,PA008,Perth,New York,Business Class,602.4,Yes,0,Nut Free
2024-01-06,PA007,New York,Perth,Premium Economy,1192.5,Yes,3,Egg Free
2024-08-04,PA007,New York,Perth,Premium Economy,1235.0,Yes,1,Vegetarian
2024-05-28,PA006,Tokyo,London,First Class,507.0,Yes,2,
2024-04-02,PA011,Perth,Tokyo,First Class,506.0,Yes,2,Dairy Free
2024-11-09,PA001,London,New York,Economy,1370.0,Yes,2,Vegan
2024-10-09,PA006,Tokyo,London,First Class,514.0,Yes,1,
2024-12-18,PA010,Tokyo,New York,Business Class,362.4,Yes,3,Egg Free
2024-12-31,PA001,London,New York,Premium Economy,615.0,Yes,0,Egg Free
2024-08-21,PA010,Tokyo,New York,First Class,421.0,Yes,1,
2024-06-13,PA008,Perth,New York,First Class,632.0,Yes,1,Vegan
2024-12-04,PA005,London,Tokyo,First Class,256.0,Yes,0,Egg Free
2024-11-03,PA012,Tokyo,Perth,Premium Economy,1087.5,Yes,0,Vegetarian
2024-07-26,PA007,New York,Perth,Business Class,424.8,Yes,1,Egg Free
2024-11-29,PA007,New York,Perth,Premium Economy,882.5,Yes,0,
2024-04-15,PA006,Tokyo,London,Premium Economy,1355.0,Yes,3,
2024-12-13,PA003,London,Perth,Business Class,364.8,Yes,0,Nut Free
2024-11-04,PA009,New York,Tokyo,Economy,2045.0,Yes,0,Dairy Free
2024-08-20,PA009,New York,Tokyo,First Class,505.0,Yes,3,Vegan
2024-08-17,PA009,New York,Tokyo,Economy,2525.0,Yes,3,Nut Free
2024-05-23,PA011,Perth,Tokyo,Business Class,697.1999999999999,Yes,2,Dairy Free
2024-08-25,PA003,London,Perth,Premium Economy,1207.5,Yes,0,Dairy Free
2024-11-08,PA009,New York,Tokyo,Premium Economy,670.0,Yes,2,Vegetarian
2024-01-27,PA011,Perth,Tokyo,Business Class,289.2,Yes,2,Dairy Free
2024-02-07,PA004,Perth,London,First Class,583.0,Yes,2,Egg Free
2024-12-29,PA002,New York,London,Premium Economy,740.0,Yes,2,
2024-09-25,PA012,Tokyo,Perth,First Class,485.0,Yes,0,Vegan
2024-04-24,PA007,New York,Perth,First Class,673.0,Yes,3,Vegan
2024-12-05,PA008,Perth,New York,Business Class,734.4,Yes,2,Vegetarian
2024-11-11,PA004,Perth,London,Economy,3405.0,Yes,2,Egg Free
2024-12-02,PA008,Perth,New York,First Class,288.0,Yes,0,Vegetarian
2024-07-14,PA005,London,Tokyo,Economy,2290.0,Yes,1,Egg Free
2024-01-10,PA002,New York,London,Economy,3305.0,Yes,0,
2024-08-23,PA003,London,Perth,Economy,2455.0,Yes,1,Dairy Free
2024-02-22,PA009,New York,Tokyo,Premium Economy,507.5,Yes,1,Nut Free
2024-05-28,PA007,New York,Perth,First Class,584.0,Yes,1,Dairy Free
2024-01-04,PA011,Perth,Tokyo,Business Class,692.4,Yes,1,Vegan
2024-04-02,PA004,Perth,London,First Class,280.0,Yes,2,Vegan
2024-09-25,PA004,Perth,London,Business Class,321.59999999999997,Yes,3,
2024-07-30,PA001,London,New York,Premium Economy,560.0,Yes,1,Vegan
2024-12-19,PA006,Tokyo,London,Business Class,529.1999999999999,Yes,3,Vegan
2024-10-11,PA005,London,Tokyo,First Class,633.0,Yes,0,
2024-02-16,PA010,Tokyo,New York,Business Class,594.0,Yes,3,Vegan
2024-06-15,PA009,New York,Tokyo,Business Class,453.59999999999997,Yes,1,Egg Free
2024-10-20,PA003,London,Perth,Business Class,656.4,Yes,1,
2024-04-19,PA001,London,New York,Premium Economy,1287.5,Yes,0,Vegan
2024-10-07,PA010,Tokyo,New York,First Class,583.0,Yes,3,Dairy Free
2024-12-12,PA011,Perth,Tokyo,Economy,1165.0,Yes,3,Vegetarian
2024-12-09,PA007,New York,Perth,Premium Economy,1170.0,Yes,2,Egg Free
2024-04-13,PA009,New York,Tokyo,Economy,2110.0,Yes,3,Dairy Free
2024-01-16,PA003,London,Perth,Premium Economy,867.5,Yes,1,Egg Free
2024-03-11,PA004,Perth,London,Business Class,804.0,Yes,2,Vegan
2024-06-13,PA009,New York,Tokyo,First Class,519.0,Yes,2,Nut Free
2024-10-24,PA012,Tokyo,Perth,Business Class,700.8,Yes,0,Vegetarian
2024-03-31,PA001,London,New York,Business Class,553.1999999999999,Yes,2,Nut Free
2024-02-21,PA008,Perth,New York,Premium Economy,1505.0,Yes,2,Egg Free
2024-10-11,PA006,Tokyo,London,Business Class,704.4,Yes,2,Vegan
2024-09-18,PA002,New York,London,First Class,630.0,Yes,2,
2024-10-25,PA004,Perth,London,First Class,313.0,Yes,3,Egg Free
2024-09-15,PA005,London,Tokyo,First Class,655.0,Yes,0,Dairy Free
2024-04-19,PA002,New York,London,Business Class,423.59999999999997,Yes,1,Nut Free
2024-04-03,PA009,New York,Tokyo,Economy,3340.0,Yes,3,Egg Free
2024-06-02,PA007,New York,Perth,Business Class,408.0,Yes,2,Vegetarian
2024-06-10,PA010,Tokyo,New York,Premium Economy,1317.5,Yes,3,Nut Free
2024-01-08,PA012,Tokyo,Perth,Economy,3120.0,Yes,2,Vegetarian
2024-09-25,PA003,London,Perth,Premium Economy,572.5,Yes,0,Egg Free
2024-09-30,PA006,Tokyo,London,Premium Economy,1435.0,Yes,1,Vegan
2024-09-16,PA005,London,Tokyo,First Class,233.0,Yes,3,Nut Free
2024-07-29,PA008,Perth,New York,Business Class,520.8,Yes,2,Vegetarian
2024-05-14,PA005,London,Tokyo,First Class,239.0,Yes,2,Dairy Free
2024-11-18,PA007,New York,Perth,Premium Economy,600.0,Yes,1,Vegetarian
2024-05-27,PA009,New York,Tokyo,Economy,1520.0,Yes,2,Egg Free
2024-07-15,PA008,Perth,New York,Business Class,316.8,Yes,0,Nut Free
2024-11-16,PA009,New York,Tokyo,Economy,2290.0,Yes,2,Vegetarian
2024-01-11,PA012,Tokyo,Perth,First Class,269.0,Yes,1,Nut Free
2024-02-12,PA011,Perth,Tokyo,Business Class,504.0,Yes,2,
2024-02-24,PA008,Perth,New York,Economy,1500.0,Yes,1,Vegan
2024-01-28,PA011,Perth,Tokyo,Business Class,512.4,Yes,1,Nut Free
2024-02-08,PA009,New York,Tokyo,Premium Economy,585.0,Yes,2,Vegetarian
2024-07-19,PA008,Perth,New York,Business Class,463.2,Yes,2,Nut Free
2024-08-20,PA006,Tokyo,London,Premium Economy,1325.0,Yes,1,Dairy Free
2024-11-19,PA007,New York,Perth,Premium Economy,1372.5,Yes,2,
2024-03-22,PA005,London,Tokyo,First Class,340.0,Yes,1,Nut Free
2024-02-14,PA004,Perth,London,Business Class,678.0,Yes,0,Nut Free
2024-10-20,PA004,Perth,London,First Class,616.0,Yes,3,Egg Free
2024-12-08,PA002,New York,London,First Class,333.0,Yes,3,
2024-04-17,PA009,New York,Tokyo,Premium Economy,1000.0,Yes,0,
2024-02-04,PA001,London,New York,Premium Economy,537.5,Yes,2,
2024-01-29,PA010,Tokyo,New York,First Class,413.0,Yes,2,Nut Free
2024-04-27,PA003,London,Perth,Premium Economy,965.0,Yes,3,Dairy Free
2024-05-09,PA010,Tokyo,New York,Premium Economy,1725.0,Yes,0,Vegetarian
2024-12-23,PA002,New York,London,Premium Economy,1475.0,Yes,0,
2024-04-15,PA004,Perth,London,Premium Economy,1582.5,Yes,0,Vegetarian
2024-12-23,PA004,Perth,London,Business Class,399.59999999999997,Yes,2,Nut Free
2024-08-27,PA012,Tokyo,Perth,Premium Economy,1312.5,Yes,2,Nut Free
2024-11-02,PA005,London,Tokyo,Economy,1170.0,Yes,3,Dairy Free
2024-07-21,PA007,New York,Perth,Business Class,746.4,Yes,3,Egg Free
2024-08-15,PA009,New York,Tokyo,Business Class,608.4,Yes,2,Dairy Free
2024-11-11,PA009,New York,Tokyo,First Class,456.0,Yes,3,Nut Free
2024-04-26,PA012,Tokyo,Perth,Premium Economy,1735.0,Yes,1,Egg Free
2024-04-26,PA002,New York,London,Business Class,338.4,Yes,3,Nut Free
2024-05-19,PA005,London,Tokyo,First Class,341.0,Yes,3,Egg Free
2024-07-04,PA008,Perth,New York,Business Class,622.8,Yes,2,
2024-03-11,PA005,London,Tokyo,Business Class,708.0,Yes,0,Egg Free
2024-02-15,PA005,London,Tokyo,Business Class,309.59999999999997,Yes,2,Egg Free
2024-04-18,PA007,New York,Perth,Premium Economy,1282.5,Yes,0,Vegetarian
2024-10-27,PA010,Tokyo,New York,First Class,695.0,Yes,2,Egg Free
2024-03-24,PA004,Perth,London,Economy,1810.0,Yes,2,
2024-01-30,PA007,New York,Perth,Economy,2815.0,Yes,2,Vegan
2024-11-04,PA011,Perth,Tokyo,Premium Economy,1145.0,Yes,0,Nut Free
2024-08-03,PA005,London,Tokyo,First Class,334.0,Yes,0,Egg Free
2024-11-21,PA012,Tokyo,Perth,Economy,1265.0,Yes,0,Vegan
2024-11-12,PA009,New York,Tokyo,Premium Economy,652.5,Yes,3,Nut Free
2024-02-28,PA003,London,Perth,First Class,415.0,Yes,0,Egg Free
2024-06-02,PA003,London,Perth,Business Class,711.6,Yes,1,Dairy Free
2024-08-09,PA012,Tokyo,Perth,Economy,1270.0,Yes,2,Vegetarian
2024-03-16,PA007,New York,Perth,Economy,3010.0,Yes,1,Nut Free
2024-06-04,PA005,London,Tokyo,Business Class,799.1999999999999,Yes,0,Dairy Free
2024-10-28,PA006,Tokyo,London,Economy,1055.0,Yes,2,Dairy Free
2024-12-09,PA007,New York,Perth,Premium Economy,1650.0,Yes,3,Vegetarian
2024-10-18,PA006,Tokyo,London,Premium Economy,1722.5,Yes,0,Vegetarian
2024-04-27,PA006,Tokyo,London,Premium Economy,805.0,Yes,0,Vegan
2024-05-16,PA006,Tokyo,London,First Class,307.0,Yes,1,Dairy Free
2024-04-24,PA006,Tokyo,London,Premium Economy,855.0,Yes,3,Vegetarian
2024-01-29,PA009,New York,Tokyo,Premium Economy,1227.5,Yes,3,Dairy Free
2024-08-06,PA003,London,Perth,Economy,1715.0,Yes,0,Egg Free
2024-12-11,PA012,Tokyo,Perth,Business Class,634.8,Yes,1,Vegetarian
2024-10-15,PA004,Perth,London,Economy,1405.0,Yes,3,Vegetarian
2024-09-17,PA003,London,Perth,Business Class,411.59999999999997,Yes,0,Nut Free
2024-11-18,PA010,Tokyo,New York,Business Class,800.4,Yes,0,Vegetarian
2024-01-29,PA009,New York,Tokyo,Economy,1995.0,Yes,0,Egg Free
2024-03-25,PA011,Perth,Tokyo,First Class,201.0,Yes,1,Vegan
2024-12-22,PA002,New York,London,First Class,525.0,Yes,1,Egg Free
2024-07-26,PA009,New York,Tokyo,Economy,2685.0,Yes,2,Vegetarian
2024-08-24,PA006,Tokyo,London,First Class,303.0,Yes,3,Dairy Free
2024-01-10,PA010,Tokyo,New York,Premium Economy,927.5,Yes,1,Egg Free
2024-10-06,PA003,London,Perth,Premium Economy,1047.5,Yes,3,Egg Free
2024-08-22,PA012,Tokyo,Perth,Business Class,675.6,Yes,0,Vegetarian
2024-05-23,PA003,London,Perth,Economy,2815.0,Yes,1,Dairy Free
2024-02-09,PA001,London,New York,Economy,2700.0,Yes,0,
2024-06-13,PA006,Tokyo,London,Economy,1945.0,Yes,1,Vegetarian
2024-09-19,PA010,Tokyo,New York,Economy,2720.0,Yes,0,
2024-03-23,PA012,Tokyo,Perth,Economy,2015.0,Yes,3,Dairy Free
2024-11-07,PA006,Tokyo,London,First Class,215.0,Yes,3,Dairy Free
2024-05-16,PA005,London,Tokyo,Business Class,487.2,Yes,1,Nut Free
2024-08-15,PA003,London,Perth,Business Class,496.79999999999995,Yes,1,Egg Free
2024-07-12,PA007,New York,Perth,First Class,411.0,Yes,3,
2024-06-17,PA001,London,New York,First Class,462.0,Yes,1,Vegetarian
2024-12-17,PA010,Tokyo,New York,First Class,224.0,Yes,2,
2024-08-23,PA009,New York,Tokyo,First Class,530.0,Yes,3,Egg Free
2024-11-10,PA006,Tokyo,London,Premium Economy,1702.5,Yes,0,Egg Free
2024-04-23,PA008,Perth,New York,Economy,2630.0,Yes,3,Egg Free
2024-10-05,PA006,Tokyo,London,First Class,659.0,Yes,1,
2024-04-12,PA012,Tokyo,Perth,Premium Economy,1222.5,Yes,0,Egg Free
2024-01-13,PA007,New York,Perth,First Class,571.0,Yes,3,Dairy Free
2024-06-17,PA004,Perth,London,Premium Economy,500.0,Yes,2,Egg Free
2024-05-15,PA001,London,New York,Business Class,699.6,Yes,1,
2024-02-19,PA011,Perth,Tokyo,Economy,2810.0,Yes,2,Vegetarian
2024-03-25,PA002,New York,London,Economy,2325.0,Yes,3,Vegetarian
2024-10-21,PA001,London,New York,Economy,2000.0,Yes,0,Nut Free
2024-11-16,PA004,Perth,London,Economy,1050.0,Yes,3,Vegetarian
2024-04-06,PA012,Tokyo,Perth,First Class,235.0,Yes,2,Vegetarian
2024-06-07,PA008,Perth,New York,Economy,2740.0,Yes,0,Vegan
2024-04-01,PA005,London,Tokyo,Business Class,552.0,Yes,2,Vegan
2024-12-17,PA011,Perth,Tokyo,First Class,208.0,Yes,3,Vegan
2024-06-10,PA006,Tokyo,London,Premium Economy,1147.5,Yes,3,Vegan
2024-01-26,PA008,Perth,New York,Economy,2610.0,Yes,0,
2024-01-17,PA012,Tokyo,Perth,Business Class,805.1999999999999,Yes,1,
2024-03-04,PA001,London,New York,Business Class,697.1999999999999,Yes,0,
2024-08-08,PA011,Perth,Tokyo,First Class,582.0,Yes,3,Vegan
2024-07-20,PA001,London,New York,Economy,2885.0,Yes,3,Nut Free
2024-06-17,PA008,Perth,New York,Premium Economy,1185.0,Yes,3,Nut Free
2024-01-21,PA009,New York,Tokyo,Business Class,411.59999999999997,Yes,3,Dairy Free
2024-03-01,PA004,Perth,London,First Class,493.0,Yes,1,Egg Free
2024-05-12,PA005,London,Tokyo,Premium Economy,1030.0,Yes,0,Egg Free
2024-12-25,PA007,New York,Perth,Business Class,386.4,Yes,1,
2024-04-17,PA007,New York,Perth,Business Class,355.2,Yes,3,Dairy Free
2024-01-17,PA005,London,Tokyo,Business Class,537.6,Yes,1,Vegan
2024-04-05,PA011,Perth,Tokyo,Business Class,763.1999999999999,Yes,3,
2024-07-03,PA004,Perth,London,Business Class,550.8,Yes,1,Dairy Free
2024-04-25,PA007,New York,Perth,Business Class,482.4,Yes,1,Egg Free
2024-10-24,PA011,Perth,Tokyo,Business Class,712.8,Yes,2,Vegan
2024-01-31,PA012,Tokyo,Perth,First Class,397.0,Yes,1,Egg Free
2024-02-19,PA009,New York,Tokyo,Economy,2385.0,Yes,2,Vegan
2024-10-30,PA001,London,New York,First Class,287.0,Yes,2,Vegetarian
2024-01-14,PA010,Tokyo,New York,Business Class,636.0,Yes,1,Nut Free
2024-02-24,PA006,Tokyo,London,Premium Economy,1132.5,Yes,2,Nut Free
2024-08-14,PA002,New York,London,First Class,429.0,Yes,3,Nut Free
2024-10-15,PA012,Tokyo,Perth,Business Class,273.59999999999997,Yes,2,Vegan
2024-08-19,PA008,Perth,New York,Economy,1985.0,Yes,3,Dairy Free
2024-10-04,PA006,Tokyo,London,Business Class,357.59999999999997,Yes,0,Egg Free
2024-05-23,PA010,Tokyo,New York,Business Class,492.0,Yes,3,
2024-07-04,PA007,New York,Perth,Premium Economy,1750.0,Yes,0,Nut Free
2024-01-31,PA004,Perth,London,Economy,2845.0,Yes,0,Nut Free
2024-10-06,PA001,London,New York,Business Class,776.4,Yes,2,Vegan
2024-11-15,PA012,Tokyo,Perth,Business Class,456.0,Yes,2,Egg Free
2024-09-17,PA005,London,Tokyo,Economy,2995.0,Yes,0,Vegan
2024-01-03,PA008,Perth,New York,Business Class,558.0,Yes,2,Dairy Free
2024-10-23,PA003,London,Perth,Business Class,406.8,Yes,3,Vegan
2024-10-30,PA008,Perth,New York,Economy,2310.0,Yes,2,Egg Free
2024-07-05,PA001,London,New York,Premium Economy,835.0,Yes,2,Vegetarian
2024-12-02,PA004,Perth,London,Business Class,482.4,Yes,1,Vegan
2024-02-22,PA012,Tokyo,Perth,First Class,231.0,Yes,1,
2024-12-07,PA010,Tokyo,New York,Business Class,548.4,Yes,0,Vegetarian
2024-10-29,PA004,Perth,London,Premium Economy,905.0,Yes,3,Vegetarian
2024-11-20,PA006,Tokyo,London,First Class,627.0,Yes,3,Vegetarian
2024-06-01,PA011,Perth,Tokyo,Business Class,532.8,Yes,0,Vegetarian
2024-07-23,PA001,London,New York,First Class,418.0,Yes,2,Vegan
2024-03-07,PA002,New York,London,First Class,632.0,Yes,2,
2024-07-25,PA008,Perth,New York,Business Class,766.8,Yes,0,Vegetarian
2024-05-14,PA011,Perth,Tokyo,First Class,503.0,Yes,3,Vegan
2024-04-08,PA006,Tokyo,London,Premium Economy,782.5,Yes,3,
2024-06-06,PA007,New York,Perth,Premium Economy,1565.0,Yes,2,Egg Free
2024-12-25,PA003,London,Perth,Premium Economy,1225.0,Yes,2,Vegan
2024-08-19,PA007,New York,Perth,Economy,3105.0,Yes,1,
2024-10-06,PA008,Perth,New York,Premium Economy,1632.5,Yes,3,Vegan
2024-02-28,PA011,Perth,Tokyo,Business Class,626.4,Yes,0,Nut Free
2024-09-28,PA002,New York,London,First Class,521.0,Yes,3,Dairy Free
2024-02-16,PA010,Tokyo,New York,Business Class,259.2,Yes,0,Vegetarian
2024-07-09,PA006,Tokyo,London,First Class,365.0,Yes,2,Dairy Free
2024-12-14,PA011,Perth,Tokyo,Premium Economy,1027.5,Yes,2,Dairy Free
2024-05-09,PA012,Tokyo,Perth,Economy,2225.0,Yes,3,Nut Free
2024-11-12,PA003,London,Perth,Premium Economy,1392.5,Yes,0,Nut Free
2024-02-12,PA006,Tokyo,London,Premium Economy,1075.0,Yes,0,Egg Free
2024-05-11,PA003,London,Perth,Economy,2000.0,Yes,1,Vegetarian
2024-03-21,PA011,Perth,Tokyo,Economy,1465.0,Yes,3,Nut Free
2024-08-27,PA003,London,Perth,First Class,422.0,Yes,1,Dairy Free
2024-03-18,PA002,New York,London,Business Class,409.2,Yes,0,
2024-12-01,PA004,Perth,London,Premium Economy,1580.0,Yes,0,Dairy Free
2024-12-16,PA004,Perth,London,Economy,2770.0,Yes,0,Dairy Free
2024-04-19,PA011,Perth,Tokyo,First Class,484.0,Yes,1,Vegetarian
2024-12-25,PA006,Tokyo,London,Economy,3350.0,Yes,0,Nut Free
2024-10-12,PA008,Perth,New York,First Class,604.0,Yes,3,Vegetarian
2024-09-07,PA010,Tokyo,New York,First Class,697.0,Yes,2,
2024-10-02,PA004,Perth,London,Economy,2420.0,Yes,0,Nut Free
2024-05-22,PA009,New York,Tokyo,First Class,693.0,Yes,0,Dairy Free
2024-11-03,PA008,Perth,New York,Economy,2000.0,Yes,2,Dairy Free
2024-08-08,PA002,New York,London,First Class,548.0,Yes,1,Dairy Free
2024-10-17,PA007,New York,Perth,Premium Economy,715.0,Yes,1,
2024-12-04,PA004,Perth,London,Business Class,442.8,Yes,2,Nut Free
2024-09-04,PA009,New York,Tokyo,Business Class,642.0,Yes,3,
2024-04-09,PA005,London,Tokyo,Economy,1350.0,Yes,1,
2024-04-29,PA011,Perth,Tokyo,Economy,2785.0,Yes,1,Dairy Free
2024-08-12,PA008,Perth,New York,First Class,310.0,Yes,3,Dairy Free
2024-05-23,PA011,Perth,Tokyo,Business Class,302.4,Yes,1,Vegetarian
2024-08-04,PA010,Tokyo,New York,Economy,3390.0,Yes,0,
2024-08-21,PA004,Perth,London,Premium Economy,1317.5,Yes,3,Dairy Free
2024-04-25,PA011,Perth,Tokyo,Economy,2135.0,Yes,0,Dairy Free
2024-03-11,PA007,New York,Perth,Premium Economy,722.5,Yes,2,Vegetarian
2024-10-14,PA007,New York,Perth,First Class,219.0,Yes,0,Vegan
