Date,Flight Number,From,To,Class,Price,Flow Card,Bags Checked,Meal Type
2024-07-13,PA002,New York,London,First Class,664.0,No,0,Vegan
2024-03-31,PA004,Perth,London,Economy,1340.0,No,0,Dairy Free
2024-11-11,PA003,London,Perth,Business Class,270.0,No,3,Nut Free
2024-01-22,PA006,Tokyo,London,Business Class,447.59999999999997,No,0,Vegetarian
2024-04-21,PA012,Tokyo,Perth,Economy,1375.0,No,1,
2024-09-12,PA002,New York,London,Economy,1925.0,No,1,Dairy Free
2024-08-31,PA007,New York,Perth,Business Class,710.4,No,3,Nut Free
2024-11-16,PA007,New York,Perth,Economy,3425.0,No,1,Nut Free
2024-05-07,PA008,Perth,New York,First Class,644.0,No,1,
2024-09-25,PA006,Tokyo,London,First Class,514.0,No,3,Dairy Free
2024-06-13,PA001,London,New York,Economy,2920.0,No,3,Dairy Free
2024-01-17,PA010,Tokyo,New York,Premium Economy,1255.0,No,1,
2024-02-26,PA006,Tokyo,London,Business Class,696.0,No,2,Vegan
2024-12-18,PA004,Perth,London,Economy,3170.0,No,2,Vegan
2024-12-25,PA006,Tokyo,London,First Class,443.0,No,2,Dairy Free
2024-11-02,PA010,Tokyo,New York,Premium Economy,1695.0,No,2,
2024-02-22,PA005,London,Tokyo,Economy,3360.0,No,2,Egg Free
2024-06-22,PA011,Perth,Tokyo,Business Class,820.8,No,0,Vegetarian
2024-03-18,PA006,Tokyo,London,First Class,651.0,No,2,Vegan
2024-05-12,PA012,Tokyo,Perth,Premium Economy,1290.0,No,3,Vegetarian
2024-07-23,PA004,Perth,London,Business Class,688.8,No,1,Egg Free
2024-05-16,PA007,New York,Perth,Business Class,676.8,No,1,Dairy Free
2024-04-30,PA004,Perth,London,Business Class,240.0,No,1,Dairy Free
2024-09-20,PA012,Tokyo,Perth,Economy,2635.0,No,3,Vegetarian
2024-08-05,PA010,Tokyo,New York,Premium Economy,555.0,No,0,
2024-06-01,PA012,Tokyo,Perth,First Class,647.0,No,2,Vegan
2024-04-15,PA006,Tokyo,London,Business Class,568.8,No,3,Egg Free
2024-01-11,PA002,New York,London,Economy,2705.0,No,2,Nut Free
2024-02-07,PA012,Tokyo,Perth,Premium Economy,750.0,No,1,Nut Free
2024-04-03,PA007,New York,Perth,Premium Economy,997.5,No,0,Vegan
2024-03-06,PA004,Perth,London,Economy,1130.0,No,0,Egg Free
2024-01-20,PA009,New York,Tokyo,First Class,256.0,No,2,Vegetarian
2024-09-05,PA001,London,New York,Economy,1930.0,No,0,Dairy Free
2024-07-01,PA006,Tokyo,London,Business Class,477.59999999999997,No,1,
2024-04-15,PA010,Tokyo,New York,Economy,2935.0,No,2,Dairy Free
2024-05-09,PA010,Tokyo,New York,Business Class,246.0,No,1,Egg Free
2024-01-17,PA003,London,Perth,First Class,563.0,No,0,Vegan
2024-04-27,PA012,Tokyo,Perth,Economy,3190.0,No,1,Vegan
2024-05-11,PA012,Tokyo,Perth,Economy,3190.0,No,0,Vegetarian
2024-10-18,PA007,New York,Perth,Business Class,555.6,No,2,Vegan
2024-03-07,PA003,London,Perth,Premium Economy,1330.0,No,0,Egg Free
2024-06-10,PA001,London,New York,Premium Economy,925.0,No,2,Nut Free
2024-04-12,PA010,Tokyo,New York,Business Class,778.8,No,0,Vegan
2024-02-22,PA008,Perth,New York,Economy,2390.0,No,2,Nut Free
2024-04-02,PA002,New York,London,Business Class,525.6,No,1,Vegan
2024-03-11,PA006,Tokyo,London,Business Class,764.4,No,2,
2024-03-22,PA012,Tokyo,Perth,Economy,1030.0,No,1,Vegetarian
2024-09-11,PA011,Perth,Tokyo,Economy,2905.0,No,3,Egg Free
2024-05-02,PA008,Perth,New York,Economy,1255.0,No,3,Vegetarian
2024-03-29,PA003,London,Perth,Premium Economy,1700.0,No,2,Vegetarian
2024-06-25,PA005,London,Tokyo,Premium Economy,1032.5,No,0,Vegan
2024-01-22,PA008,Perth,New York,First Class,230.0,No,2,
2024-04-23,PA006,Tokyo,London,Business Class,483.59999999999997,No,1,Vegetarian
2024-10-25,PA005,London,Tokyo,Economy,3125.0,No,1,Vegan
2024-11-17,PA001,London,New York,Economy,2100.0,No,3,Vegan
2024-10-23,PA009,New York,Tokyo,Premium Economy,1500.0,No,3,Egg Free
2024-12-05,PA010,Tokyo,New York,Premium Economy,932.5,No,1,Vegetarian
2024-05-26,PA011,Perth,Tokyo,Premium Economy,1542.5,No,2,Vegan
2024-06-13,PA005,London,Tokyo,Economy,1480.0,No,2,Vegan
2024-12-28,PA012,Tokyo,Perth,First Class,241.0,No,1,Dairy Free
2024-06-04,PA007,New York,Perth,First Class,252.0,No,0,Dairy Free
2024-10-06,PA001,London,New York,Economy,1615.0,No,3,Vegan
2024-05-05,PA008,Perth,New York,First Class,352.0,No,1,
2024-12-29,PA002,New York,London,Business Class,643.1999999999999,No,1,Vegetarian
2024-07-08,PA003,London,Perth,Premium Economy,1657.5,No,0,Vegan
2024-05-03,PA002,New York,London,First Class,627.0,No,2,Vegetarian
2024-03-29,PA012,Tokyo,Perth,Premium Economy,1475.0,No,1,
2024-12-16,PA006,Tokyo,London,Business Class,410.4,No,2,Nut Free
2024-09-03,PA006,Tokyo,London,Premium Economy,1352.5,No,0,Dairy Free
2024-06-17,PA010,Tokyo,New York,Premium Economy,1175.0,No,2,Dairy Free
2024-09-01,PA002,New York,London,Premium Economy,1320.0,No,1,Vegan
2024-10-11,PA011,Perth,Tokyo,Business Class,450.0,No,2,
2024-02-06,PA005,London,Tokyo,Business Class,465.59999999999997,No,0,
2024-06-21,PA008,Perth,New York,Business Class,511.2,No,1,Vegan
2024-08-16,PA001,London,New York,Business Class,549.6,No,2,Vegetarian
2024-09-04,PA007,New York,Perth,Business Class,595.1999999999999,No,3,Vegan
2024-06-21,PA007,New York,Perth,Economy,1955.0,No,2,Vegetarian
2024-06-12,PA002,New York,London,First Class,453.0,No,3,
2024-09-10,PA008,Perth,New York,Economy,2570.0,No,3,Vegetarian
2024-04-17,PA004,Perth,London,First Class,597.0,No,3,
2024-03-02,PA001,London,New York,Premium Economy,1022.5,No,3,Dairy Free
2024-07-16,PA005,London,Tokyo,Economy,3340.0,No,1,Dairy Free
2024-10-03,PA011,Perth,Tokyo,Business Class,776.4,No,3,Nut Free
2024-12-10,PA012,Tokyo,Perth,First Class,314.0,No,2,Vegetarian
2024-11-12,PA008,Perth,New York,Economy,2700.0,No,0,Vegetarian
2024-11-04,PA001,London,New York,Business Class,448.8,No,3,
2024-07-15,PA007,New York,Perth,Business Class,735.6,No,1,Nut Free
2024-01-11,PA001,London,New York,First Class,440.0,No,3,Vegetarian
2024-04-07,PA005,London,Tokyo,Economy,2690.0,No,3,Vegan
2024-12-15,PA005,London,Tokyo,Premium Economy,560.0,No,1,Vegan
2024-05-23,PA006,Tokyo,London,Premium Economy,1677.5,No,2,Vegan
2024-09-15,PA007,New York,Perth,Premium Economy,1112.5,No,1,Egg Free
2024-09-23,PA010,Tokyo,New York,Economy,2350.0,No,1,Vegetarian
2024-01-15,PA005,London,Tokyo,Economy,2660.0,No,2,
2024-10-30,PA011,Perth,Tokyo,Economy,2280.0,No,3,Vegan
2024-12-04,PA003,London,Perth,First Class,333.0,No,1,Egg Free
2024-02-04,PA005,London,Tokyo,Economy,3005.0,No,0,Vegan
2024-11-01,PA001,London,New York,Economy,2780.0,No,3,Egg Free
2024-01-09,PA012,Tokyo,Perth,Economy,2990.0,No,1,Nut Free
2024-08-12,PA003,London,Perth,Premium Economy,920.0,No,0,Dairy Free
2024-04-25,PA004,Perth,London,First Class,238.0,No,1,
2024-09-14,PA007,New York,Perth,Economy,2925.0,No,0,Dairy Free
2024-08-13,PA005,London,Tokyo,Premium Economy,1425.0,No,0,Nut Free
2024-07-04,PA005,London,Tokyo,Economy,2700.0,No,2,Nut Free
2024-07-22,PA002,New York,London,Economy,3455.0,No,2,Egg Free
2024-02-18,PA005,London,Tokyo,Business Class,387.59999999999997,No,0,Vegan
2024-07-20,PA011,Perth,Tokyo,Business Class,744.0,No,2,Nut Free
2024-07-10,PA001,London,New York,Economy,1910.0,No,0,Nut Free
2024-11-02,PA012,Tokyo,Perth,First Class,342.0,No,3,Nut Free
2024-06-30,PA007,New York,Perth,Business Class,680.4,No,3,
2024-09-06,PA002,New York,London,Economy,1495.0,No,1,Nut Free
2024-08-08,PA009,New York,Tokyo,Economy,3130.0,No,0,Vegan
2024-11-03,PA007,New York,Perth,Economy,2325.0,No,3,Dairy Free
2024-08-03,PA003,London,Perth,First Class,507.0,No,3,Nut Free
2024-09-10,PA004,Perth,London,Business Class,570.0,No,0,
2024-08-14,PA001,London,New York,First Class,691.0,No,2,
2024-07-22,PA011,Perth,Tokyo,Premium Economy,1682.5,No,2,Vegetarian
2024-01-03,PA003,London,Perth,Business Class,283.2,No,0,Vegetarian
2024-12-27,PA008,Perth,New York,Economy,3315.0,No,2,
2024-07-31,PA003,London,Perth,Economy,1450.0,No,3,Dairy Free
2024-12-27,PA007,New York,Perth,Economy,1670.0,No,3,Nut Free
2024-08-03,PA011,Perth,Tokyo,Premium Economy,795.0,No,2,Egg Free
2024-05-20,PA008,Perth,New York,Premium Economy,1642.5,No,2,Egg Free
2024-03-04,PA005,London,Tokyo,Business Class,459.59999999999997,No,3,Dairy Free
2024-06-13,PA008,Perth,New York,Business Class,625.1999999999999,No,0,Vegetarian
2024-07-01,PA003,London,Perth,Business Class,490.79999999999995,No,1,Vegan
2024-03-11,PA009,New York,Tokyo,Business Class,592.8,No,2,Vegetarian
2024-12-18,PA004,Perth,London,Economy,1855.0,No,0,Dairy Free
2024-09-30,PA012,Tokyo,Perth,Economy,1845.0,No,1,Dairy Free
2024-12-21,PA005,London,Tokyo,First Class,385.0,No,1,Vegan
2024-01-29,PA004,Perth,London,Business Class,700.8,No,3,Vegetarian
2024-02-15,PA012,Tokyo,Perth,Economy,3375.0,No,3,Vegetarian
2024-04-29,PA005,London,Tokyo,Economy,2070.0,No,3,Egg Free
2024-02-12,PA012,Tokyo,Perth,Business Class,304.8,No,1,Nut Free
2024-04-26,PA001,London,New York,Premium Economy,932.5,No,3,Vegetarian
2024-01-28,PA006,Tokyo,London,Business Class,776.4,No,0,Nut Free
2024-07-04,PA011,Perth,Tokyo,Premium Economy,777.5,No,1,Nut Free
2024-03-03,PA005,London,Tokyo,Business Class,568.8,No,1,Vegetarian
2024-04-22,PA011,Perth,Tokyo,Economy,1175.0,No,2,
2024-03-02,PA008,Perth,New York,Economy,3300.0,No,1,Vegetarian
2024-09-02,PA012,Tokyo,Perth,Economy,2980.0,No,0,
2024-08-13,PA002,New York,London,Economy,3180.0,No,1,Nut Free
2024-05-17,PA006,Tokyo,London,Business Class,248.39999999999998,No,2,Vegetarian
2024-02-05,PA006,Tokyo,London,First Class,570.0,No,1,Nut Free
2024-01-18,PA001,London,New York,Business Class,518.4,No,1,Vegan
2024-02-29,PA009,New York,Tokyo,Business Class,284.4,No,2,Vegan
2024-03-13,PA007,New York,Perth,First Class,373.0,No,3,Egg Free
2024-03-13,PA008,Perth,New York,Economy,2635.0,No,2,Vegetarian
2024-01-02,PA005,London,Tokyo,Economy,1215.0,No,2,Vegetarian
2024-10-07,PA001,London,New York,Premium Economy,940.0,No,3,Nut Free
2024-08-25,PA011,Perth,Tokyo,Economy,3195.0,No,2,Dairy Free
2024-11-02,PA009,New York,Tokyo,First Class,258.0,No,2,Vegan
2024-06-12,PA005,London,Tokyo,Economy,2435.0,No,0,Vegan
2024-11-27,PA005,London,Tokyo,Business Class,734.4,No,0,Vegan
2024-12-08,PA003,London,Perth,Economy,1800.0,No,0,Vegetarian
2024-06-04,PA010,Tokyo,New York,First Class,362.0,No,3,Dairy Free
2024-08-08,PA008,Perth,New York,Premium Economy,555.0,No,0,Vegan
2024-05-06,PA011,Perth,Tokyo,Business Class,368.4,No,0,Nut Free
2024-11-10,PA006,Tokyo,London,Economy,2100.0,No,0,Nut Free
2024-07-08,PA002,New York,London,Premium Economy,965.0,No,1,Vegan
2024-05-15,PA003,London,Perth,Premium Economy,540.0,No,3,Vegetarian
2024-01-23,PA008,Perth,New York,First Class,432.0,No,3,Vegan
2024-04-21,PA006,Tokyo,London,First Class,257.0,No,1,Vegan
2024-02-07,PA010,Tokyo,New York,Economy,1450.0,No,3,
2024-11-25,PA010,Tokyo,New York,First Class,589.0,No,2,Dairy Free
2024-03-12,PA005,London,Tokyo,Business Class,708.0,No,1,Vegan
2024-09-09,PA004,Perth,London,First Class,453.0,No,2,Dairy Free
2024-02-24,PA009,New York,Tokyo,Business Class,340.8,No,0,Dairy Free
2024-11-13,PA010,Tokyo,New York,Premium Economy,742.5,No,1,Vegetarian
2024-04-28,PA003,London,Perth,Business Class,348.0,No,1,Vegan
2024-09-29,PA007,New York,Perth,Business Class,256.8,No,2,Nut Free
2024-05-18,PA004,Perth,London,Economy,1090.0,No,0,
2024-08-19,PA006,Tokyo,London,Economy,1645.0,No,2,Egg Free
2024-12-07,PA009,New York,Tokyo,Premium Economy,1615.0,No,3,
2024-08-29,PA006,Tokyo,London,First Class,640.0,No,0,
2024-10-11,PA002,New York,London,Economy,2275.0,No,1,Egg Free
2024-05-21,PA012,Tokyo,Perth,Economy,2440.0,No,3,
2024-11-10,PA009,New York,Tokyo,First Class,472.0,No,1,Vegan
2024-11-11,PA006,Tokyo,London,First Class,678.0,No,3,Egg Free
2024-10-17,PA001,London,New York,Premium Economy,535.0,No,0,Nut Free
2024-05-20,PA009,New York,Tokyo,First Class,279.0,No,0,
2024-02-07,PA009,New York,Tokyo,Business Class,670.8,No,0,
2024-04-19,PA012,Tokyo,Perth,First Class,227.0,No,1,Vegetarian
2024-07-29,PA008,Perth,New York,First Class,485.0,No,2,Vegan
2024-05-15,PA003,London,Perth,Business Class,325.2,No,1,Vegan
2024-01-24,PA005,London,Tokyo,Premium Economy,1197.5,No,3,Nut Free
2024-09-20,PA004,Perth,London,First Class,427.0,No,3,Dairy Free
2024-02-01,PA009,New York,Tokyo,Premium Economy,592.5,No,0,Vegan
2024-10-23,PA003,London,Perth,Economy,3465.0,No,0,Dairy Free
2024-08-29,PA006,Tokyo,London,Business Class,720.0,No,1,
2024-02-25,PA011,Perth,Tokyo,Economy,1400.0,No,1,Vegan
2024-03-09,PA003,London,Perth,Business Class,584.4,No,1,Nut Free
2024-11-11,PA011,Perth,Tokyo,First Class,551.0,No,2,Vegan
2024-04-12,PA007,New York,Perth,Business Class,464.4,No,2,
2024-04-12,PA007,New York,Perth,Economy,1725.0,No,3,Vegetarian
2024-08-22,PA008,Perth,New York,Premium Economy,1275.0,No,3,Dairy Free
2024-07-03,PA003,London,Perth,Economy,2285.0,No,2,Nut Free
2024-02-10,PA007,New York,Perth,First Class,459.0,No,2,Dairy Free
2024-08-04,PA003,London,Perth,Premium Economy,1700.0,No,0,Dairy Free
2024-09-30,PA002,New York,London,Premium Economy,897.5,No,2,Nut Free
2024-10-01,PA007,New York,Perth,Premium Economy,885.0,No,3,Nut Free
2024-06-24,PA004,Perth,London,Business Class,570.0,No,3,Vegan
2024-09-16,PA004,Perth,London,Premium Economy,1437.5,No,2,Egg Free
2024-09-06,PA001,London,New York,Business Class,393.59999999999997,No,1,Vegetarian
2024-05-15,PA004,Perth,London,Business Class,445.2,No,3,Vegetarian
2024-08-19,PA008,Perth,New York,Economy,2035.0,No,3,Egg Free
2024-02-24,PA003,London,Perth,Economy,3275.0,No,0,
2024-05-19,PA006,Tokyo,London,Premium Economy,1307.5,No,1,Vegetarian
2024-12-17,PA012,Tokyo,Perth,Economy,2030.0,No,1,
2024-08-01,PA009,New York,Tokyo,Economy,1530.0,No,0,
2024-05-16,PA004,Perth,London,Premium Economy,687.5,No,1,Vegan
2024-01-27,PA004,Perth,London,Economy,1580.0,No,3,Dairy Free
2024-11-15,PA012,Tokyo,Perth,Economy,2670.0,No,3,Vegan
2024-09-03,PA011,Perth,Tokyo,First Class,310.0,No,3,Nut Free
2024-11-11,PA005,London,Tokyo,Premium Economy,1062.5,No,2,Vegetarian
2024-10-31,PA006,Tokyo,London,First Class,261.0,No,0,Vegan
2024-06-29,PA003,London,Perth,Economy,2320.0,No,2,Dairy Free
2024-11-04,PA008,Perth,New York,Premium Economy,1135.0,No,0,Vegan
2024-09-24,PA011,Perth,Tokyo,Business Class,498.0,No,3,Dairy Free
2024-02-24,PA010,Tokyo,New York,First Class,628.0,No,0,
2024-07-07,PA011,Perth,Tokyo,Business Class,291.59999999999997,No,2,Vegetarian
2024-04-03,PA006,Tokyo,London,Business Class,740.4,No,3,Vegan
2024-08-24,PA012,Tokyo,Perth,Business Class,693.6,No,1,Vegetarian
2024-07-26,PA006,Tokyo,London,Economy,2030.0,No,3,Nut Free
2024-03-11,PA011,Perth,Tokyo,Economy,2630.0,No,1,Vegan
2024-08-18,PA008,Perth,New York,Premium Economy,617.5,No,1,Egg Free
2024-12-15,PA010,Tokyo,New York,Premium Economy,1727.5,No,2,Vegan
2024-04-15,PA002,New York,London,Economy,1720.0,No,3,Egg Free
2024-11-26,PA006,Tokyo,London,Premium Economy,1237.5,No,1,Egg Free
2024-11-27,PA001,London,New York,Business Class,543.6,No,0,Vegetarian
2024-11-23,PA008,Perth,New York,Business Class,454.8,No,3,
2024-03-03,PA001,London,New York,First Class,522.0,No,1,
2024-05-10,PA006,Tokyo,London,First Class,609.0,No,2,Vegan
2024-07-12,PA011,Perth,Tokyo,Economy,2825.0,No,2,
2024-12-03,PA011,Perth,Tokyo,Business Class,570.0,No,3,Vegetarian
2024-02-19,PA010,Tokyo,New York,Premium Economy,1502.5,No,0,Nut Free
2024-06-09,PA011,Perth,Tokyo,Economy,2245.0,No,0,Egg Free
2024-01-30,PA007,New York,Perth,Business Class,516.0,No,2,Egg Free
2024-07-24,PA008,Perth,New York,Business Class,594.0,No,1,Dairy Free
2024-08-17,PA006,Tokyo,London,Economy,1505.0,No,0,Vegan
2024-07-31,PA004,Perth,London,Economy,2575.0,No,2,Vegetarian
2024-01-11,PA009,New York,Tokyo,Business Class,388.8,No,0,Egg Free
2024-04-16,PA012,Tokyo,Perth,Business Class,752.4,No,1,
2024-06-23,PA006,Tokyo,London,Business Class,439.2,No,1,Dairy Free
2024-11-18,PA004,Perth,London,Economy,2790.0,No,1,Egg Free
2024-01-02,PA008,Perth,New York,Business Class,811.1999999999999,No,3,Vegetarian
2024-04-25,PA009,New York,Tokyo,Business Class,240.0,No,3,Vegan
2024-12-27,PA008,Perth,New York,Economy,1050.0,No,1,Vegetarian
2024-07-05,PA004,Perth,London,Premium Economy,877.5,No,2,Vegan
2024-11-05,PA001,London,New York,Economy,1350.0,No,3,Vegan
2024-09-14,PA001,London,New York,Premium Economy,1625.0,No,1,Egg Free
2024-10-29,PA007,New York,Perth,Economy,3200.0,No,0,Dairy Free
2024-08-01,PA011,Perth,Tokyo,First Class,414.0,No,3,Vegan
2024-05-13,PA006,Tokyo,London,Business Class,313.2,No,2,Vegan
2024-03-19,PA008,Perth,New York,Economy,3305.0,No,1,Vegetarian
2024-04-13,PA001,London,New York,Business Class,590.4,No,3,Vegan
2024-09-08,PA012,Tokyo,Perth,Business Class,792.0,No,0,Vegan
2024-10-22,PA008,Perth,New York,Premium Economy,965.0,No,2,Dairy Free
2024-05-30,PA003,London,Perth,Business Class,493.2,No,0,Egg Free
2024-07-09,PA006,Tokyo,London,First Class,600.0,No,1,Nut Free
2024-08-28,PA012,Tokyo,Perth,Business Class,410.4,No,0,Egg Free
2024-10-24,PA009,New York,Tokyo,Premium Economy,777.5,No,1,Egg Free
2024-09-03,PA012,Tokyo,Perth,Premium Economy,1652.5,No,0,Dairy Free
2024-10-18,PA004,Perth,London,First Class,275.0,No,2,Vegetarian
2024-11-22,PA010,Tokyo,New York,Economy,3375.0,No,0,Vegetarian
2024-02-10,PA010,Tokyo,New York,Economy,3455.0,No,3,Egg Free
2024-04-07,PA011,Perth,Tokyo,Premium Economy,910.0,No,0,Egg Free
2024-06-05,PA009,New York,Tokyo,First Class,243.0,No,0,Vegetarian
2024-04-23,PA008,Perth,New York,Economy,2760.0,No,1,Egg Free
2024-09-21,PA005,London,Tokyo,Business Class,385.2,No,3,Dairy Free
2024-09-18,PA003,London,Perth,Economy,2535.0,No,0,
2024-07-15,PA011,Perth,Tokyo,Economy,1655.0,No,0,Nut Free
2024-05-12,PA002,New York,London,Premium Economy,1290.0,No,1,Vegan
2024-03-11,PA008,Perth,New York,Economy,1365.0,No,1,Egg Free
2024-03-08,PA012,Tokyo,Perth,First Class,525.0,No,1,Vegetarian
2024-03-05,PA011,Perth,Tokyo,First Class,490.0,No,1,Egg Free
2024-11-10,PA010,Tokyo,New York,Premium Economy,875.0,No,2,Vegan
2024-10-10,PA007,New York,Perth,Premium Economy,822.5,No,1,Nut Free
2024-04-16,PA003,London,Perth,First Class,294.0,No,1,Egg Free
2024-12-17,PA009,New York,Tokyo,Business Class,327.59999999999997,No,2,Dairy Free
2024-02-12,PA012,Tokyo,Perth,Premium Economy,715.0,No,0,Dairy Free
2024-09-24,PA009,New York,Tokyo,First Class,509.0,No,2,Egg Free
2024-10-24,PA005,London,Tokyo,First Class,306.0,No,3,Vegetarian
2024-11-14,PA001,London,New York,First Class,259.0,No,0,Vegan
2024-06-20,PA012,Tokyo,Perth,Economy,3395.0,No,0,Vegan
2024-10-16,PA010,Tokyo,New York,Economy,2385.0,No,0,
2024-11-05,PA007,New York,Perth,Premium Economy,515.0,No,0,Nut Free
2024-09-10,PA001,London,New York,Premium Economy,890.0,No,1,Nut Free
2024-03-07,PA008,Perth,New York,First Class,242.0,No,0,Dairy Free
2024-12-04,PA007,New York,Perth,Business Class,242.39999999999998,No,3,Dairy Free
2024-07-18,PA007,New York,Perth,First Class,609.0,No,3,Vegetarian
2024-05-19,PA001,London,New York,First Class,399.0,No,2,Egg Free
2024-01-04,PA012,Tokyo,Perth,Economy,1500.0,No,1,
2024-12-22,PA010,Tokyo,New York,First Class,219.0,No,2,
2024-12-23,PA003,London,Perth,First Class,382.0,No,3,Vegetarian
2024-07-28,PA003,London,Perth,Premium Economy,1585.0,No,3,Vegan
2024-01-14,PA012,Tokyo,Perth,Premium Economy,1425.0,No,0,Vegetarian
2024-01-27,PA001,London,New York,First Class,682.0,No,1,Vegetarian
2024-02-09,PA008,Perth,New York,Business Class,465.59999999999997,No,2,
2024-01-19,PA007,New York,Perth,Business Class,606.0,No,3,Vegan
2024-02-20,PA007,New York,Perth,First Class,337.0,No,3,Dairy Free
2024-05-27,PA006,Tokyo,London,Economy,2425.0,No,0,Vegan
2024-04-13,PA011,Perth,Tokyo,Economy,1750.0,No,2,Nut Free
2024-09-13,PA005,London,Tokyo,Business Class,240.0,No,0,Egg Free
2024-04-25,PA009,New York,Tokyo,Economy,2080.0,No,3,Dairy Free
2024-08-07,PA004,Perth,London,Premium Economy,1617.5,No,1,Nut Free
2024-07-31,PA009,New York,Tokyo,Economy,3115.0,No,0,Vegetarian
2024-07-13,PA010,Tokyo,New York,Economy,1125.0,No,1,Nut Free
2024-05-14,PA007,New York,Perth,Business Class,781.1999999999999,No,0,
2024-07-16,PA006,Tokyo,London,Premium Economy,1397.5,No,3,Dairy Free
2024-03-19,PA008,Perth,New York,First Class,646.0,No,3,Vegan
2024-05-11,PA011,Perth,Tokyo,Premium Economy,732.5,No,3,Dairy Free
2024-11-21,PA010,Tokyo,New York,Economy,1015.0,No,3,Vegetarian
2024-08-26,PA010,Tokyo,New York,Business Class,369.59999999999997,No,2,Nut Free
2024-07-09,PA002,New York,London,Premium Economy,635.0,No,0,Dairy Free
2024-01-11,PA010,Tokyo,New York,First Class,226.0,No,3,
2024-11-02,PA011,Perth,Tokyo,Business Class,315.59999999999997,No,2,Vegetarian
2024-12-18,PA011,Perth,Tokyo,Premium Economy,1267.5,No,3,Dairy Free
2024-02-04,PA004,Perth,London,Economy,1900.0,No,3,
2024-11-15,PA008,Perth,New York,First Class,533.0,No,3,Dairy Free
2024-04-12,PA012,Tokyo,Perth,Business Class,672.0,No,1,Dairy Free
2024-01-10,PA005,London,Tokyo,Business Class,705.6,No,3,Egg Free
2024-03-14,PA002,New York,London,Business Class,247.2,No,2,Dairy Free
2024-08-25,PA004,Perth,London,Economy,1435.0,No,1,
2024-05-20,PA003,London,Perth,Economy,3215.0,No,1,Nut Free
2024-05-08,PA001,London,New York,Economy,3325.0,No,3,Egg Free
2024-08-16,PA011,Perth,Tokyo,Business Class,345.59999999999997,No,2,Egg Free
2024-02-19,PA006,Tokyo,London,Economy,3380.0,No,2,Vegan
2024-04-26,PA004,Perth,London,Economy,1870.0,No,0,Dairy Free
2024-08-30,PA009,New York,Tokyo,Premium Economy,1615.0,No,0,Vegetarian
2024-03-20,PA003,London,Perth,First Class,523.0,No,3,Vegetarian
2024-11-04,PA012,Tokyo,Perth,Economy,3280.0,No,1,Nut Free
2024-01-11,PA010,Tokyo,New York,First Class,567.0,No,3,Vegan
2024-05-16,PA007,New York,Perth,Economy,1780.0,No,2,Vegan
2024-06-19,PA007,New York,Perth,Economy,2685.0,No,3,Vegetarian
2024-10-22,PA011,Perth,Tokyo,First Class,395.0,No,1,
2024-03-29,PA008,Perth,New York,First Class,639.0,No,3,Dairy Free
2024-02-12,PA011,Perth,Tokyo,Premium Economy,1615.0,No,2,Vegetarian
2024-04-29,PA011,Perth,Tokyo,Economy,2330.0,No,1,
2024-12-17,PA004,Perth,London,Premium Economy,1317.5,No,1,
2024-09-05,PA004,Perth,London,Premium Economy,1350.0,No,3,
2024-10-08,PA005,London,Tokyo,Business Class,772.8,No,1,Egg Free
2024-01-09,PA006,Tokyo,London,Economy,2845.0,No,2,Egg Free
2024-01-29,PA002,New York,London,Economy,2280.0,No,2,Vegetarian
2024-10-04,PA005,London,Tokyo,Premium Economy,1512.5,No,2,Vegetarian
2024-10-03,PA002,New York,London,Premium Economy,785.0,No,1,Vegan
2024-04-22,PA008,Perth,New York,First Class,398.0,No,1,Vegan
2024-09-06,PA001,London,New York,Economy,2830.0,No,1,Egg Free
2024-05-30,PA009,New York,Tokyo,Premium Economy,1550.0,No,0,Dairy Free
2024-09-03,PA001,London,New York,Premium Economy,837.5,No,0,Dairy Free
2024-09-20,PA012,Tokyo,Perth,First Class,557.0,No,2,Egg Free
2024-12-24,PA010,Tokyo,New York,Premium Economy,1660.0,No,3,Dairy Free
2024-06-11,PA005,London,Tokyo,First Class,300.0,No,1,Dairy Free
2024-07-30,PA011,Perth,Tokyo,Premium Economy,1305.0,No,1,Vegetarian
2024-09-22,PA005,London,Tokyo,Premium Economy,627.5,No,3,
2024-04-03,PA003,London,Perth,Premium Economy,605.0,No,2,Vegetarian
2024-05-27,PA005,London,Tokyo,First Class,608.0,No,2,Egg Free
2024-12-21,PA009,New York,Tokyo,First Class,272.0,No,2,Egg Free
2024-10-30,PA006,Tokyo,London,Economy,3195.0,No,3,Egg Free
2024-12-20,PA007,New York,Perth,Premium Economy,1292.5,No,0,
2024-01-27,PA006,Tokyo,London,First Class,495.0,No,1,Nut Free
2024-04-04,PA007,New York,Perth,Business Class,253.2,No,3,Vegetarian
2024-01-15,PA003,London,Perth,Premium Economy,1617.5,No,2,
2024-12-12,PA005,London,Tokyo,Premium Economy,802.5,No,2,Egg Free
2024-03-02,PA009,New York,Tokyo,Economy,1910.0,No,0,Vegetarian
2024-10-08,PA010,Tokyo,New York,Business Class,405.59999999999997,No,0,Egg Free
2024-04-19,PA006,Tokyo,London,Economy,3455.0,No,2,
2024-12-27,PA008,Perth,New York,Business Class,428.4,No,3,Egg Free
2024-01-19,PA010,Tokyo,New York,First Class,252.0,No,3,Nut Free
2024-02-20,PA007,New York,Perth,Economy,1280.0,No,2,Egg Free
2024-03-31,PA007,New York,Perth,Economy,1100.0,No,3,Nut Free
